index,lon,lat
0,-80.32535985729015,40.399750382493636
1,-80.04527551107356,40.791207310589535
2,-80.2528140807828,40.16205260424879
3,-79.98315100932889,40.811884570336225
4,-79.15740712616018,41.71791459530649
5,-79.028118821862,41.67687049692477
6,-79.13781835617516,41.868146234869116
7,-78.76275729721348,41.91787002472413
8,-78.80515238154571,41.6664451913247
9,-78.748328770919,41.6664451913247
10,-78.72806674956112,41.79537469761955
11,-81.31869073144361,38.44507005264962
12,-82.02164096093503,37.96346204632133
13,-81.98474521544848,38.398349686127865
14,-82.56370445197325,38.354765779662856
15,-82.09822624028949,37.828037888593286
16,-82.35157407182399,37.868840100633776
17,-80.57738537591295,39.831039067692686
18,-80.54468636000782,39.98485062661793
19,-81.17230911862917,39.35962657474329
20,-80.4481696366251,39.1123984714297
21,-80.61718375864385,39.59143441798607
22,-80.51812722845835,39.52649193894037
23,-80.51401515880424,39.03718791250802
24,-80.80187560598783,39.237720163295535
25,-80.78543996936244,39.286076970142105
26,-87.21199998146795,30.87365746626988
27,-87.91413989014893,33.25825870028332
28,-86.94869852283631,31.47273359268269
29,-87.07399570126037,31.14050256093577
30,-87.02073230634413,31.25199205476429
31,-87.43878660993792,31.407333129934983
32,-87.44745224695373,31.442457473017225
33,-87.30748062393458,31.52095768698501
34,-87.46088471317637,31.08927871204604
35,-87.5100121441503,31.122929510069085
36,-88.28397217025207,31.45451551178284
37,-88.18584690286036,30.94517925617803
38,-88.14865061431742,30.373248865055753
39,-88.15805062677296,30.35378326668962
40,-88.14238393994594,30.357568547413816
41,-88.01807849620566,30.890017052359074
42,-82.94230914733849,36.42007333307127
43,-88.57415527538315,31.7058839053704
44,-88.54666891267885,30.36352298541461
45,-88.31457483718599,31.85935682356501
46,-88.56428227747264,33.84177749702391
47,-88.80008527758469,33.79741552283689
48,-82.51727031754481,37.516105161119754
49,-82.818983343365,37.54392613348017
50,-81.33322810749941,39.802266675117615
51,-81.4222140984468,39.43132574899529
52,-83.66211079868455,42.5807799845069
53,-84.00625473814205,43.84811982396762
54,-84.13163657649342,44.45599255439847
55,-84.28606897802071,44.34123759318445
56,-83.95180206811271,43.60053695326879
57,-83.82086087267487,44.24876440579054
58,-84.7768525426119,43.71228445923313
59,-85.05846480454919,44.727945484536136
60,-85.40450428268097,44.03537277053997
61,-85.44349964790467,44.02602730398307
62,-86.2110819346282,44.2529812922645
63,-85.12697107731108,44.096863749724704
64,-84.67100706563356,44.9952904773108
65,-103.27062336054665,46.896094633003166
66,-103.30560417183364,47.23288925630939
67,-103.9444665875095,46.32973767988823
68,-103.73530737797594,46.25551079267523
69,-102.54632665270658,48.83693502695475
70,-102.94595531147051,48.62397820091308
71,-102.57569569829512,47.99291259193539
72,-103.75358996160526,48.21250113774603
73,-103.65459390330973,47.79473502753526
74,-103.44091947998548,47.77461410659702
75,-102.95127016600124,48.3163520730569
76,-102.96643503055435,48.34947740007914
77,-103.16495287089407,47.76729579613321
78,-103.14545518828224,47.810961576578684
79,-108.79028658682802,45.247807831929904
80,-104.07306954731449,47.56876067945387
81,-104.12289695813423,47.62135497651514
82,-104.24976759506724,46.30564982107686
83,-112.37883728584127,48.74118427795326
84,-88.43286537198959,41.3695295805207
85,-97.76708023046059,37.61560940412778
86,-97.78657791307243,37.64134589904327
87,-98.05662397136628,37.31382358984908
88,-98.47696214095863,37.80185368098592
89,-101.26707259589048,37.55586007755706
90,-101.31473359812999,37.58505086036149
91,-100.90783625178732,37.10185446681996
92,-89.99731836273685,29.674973062619983
93,-89.73957626119166,29.836049277759056
94,-90.94312650423764,29.62290708687685
95,-90.96045777737095,29.641737865282806
96,-90.34239356498816,29.597121910228186
97,-91.31381393108394,29.705100321988894
98,-91.31857872201336,29.71199781409504
99,-90.75278617076138,30.858660506170487
100,-92.21605403013828,29.869598927418
101,-91.8295719002488,30.294843361031994
102,-91.58139346893249,29.799103744153047
103,-92.50829720128624,30.232730952794977
104,-92.03971074865082,29.897202202595743
105,-92.42640251388659,30.478213443330752
106,-91.62577853901136,29.80453147389523
107,-92.8029632688926,30.07157410928733
108,-93.27367025853657,30.130654873057672
109,-93.12272908569916,30.253633973159467
110,-93.66299540179008,29.895988738433854
111,-93.69464202247524,29.86019693635703
112,-93.71665706299092,29.895988738433854
113,-92.73884723450243,29.7883533022532
114,-93.56225691367729,30.663498459521346
115,-93.04756690484136,30.52869111299217
116,-91.7928817575712,30.508840298772267
117,-91.28831066494641,30.22615567333004
118,-93.63353681752392,32.727604185931845
119,-93.38536938787495,32.806951002720005
120,-93.20458345850544,32.48749963781527
121,-93.67305299989822,32.24520601736951
122,-93.07602484493276,32.48962823827399
123,-93.48958213101034,32.49114406012219
124,-93.50474699556344,32.52220298062935
125,-92.8087443544457,32.833594794486444
126,-93.45651603473402,32.361862249674374
127,-93.46084885369108,32.316102377690314
128,-93.49117858189895,32.343561077433364
129,-93.66506671561264,32.00943526783905
130,-93.29810078979952,32.67251454821973
131,-93.68579638373778,32.910780759099644
132,-93.69879483881232,32.954419725434605
133,-93.95633024699379,32.85043412230945
134,-93.73724670622113,32.50340988569284
135,-93.74677192496266,32.50613295721086
136,-93.56899748259882,32.26850774519841
137,-92.48037141149105,32.5346392747245
138,-92.67429983719765,32.69054315142586
139,-92.6396372900327,32.67048515110464
140,-91.8413477383402,30.80186556902873
141,-93.19270683393074,33.25111095574848
142,-93.49435535712028,33.24970801451022
143,-97.90554976073022,35.136373907544964
144,-98.36363027867563,35.28608952234456
145,-98.32680132293045,35.29846731917519
146,-98.15709510198587,35.54758646113529
147,-98.10293487310742,35.59516420541709
148,-98.14626305638987,35.58107004202022
149,-97.68712226949104,35.79894119437537
150,-97.65895894986338,35.78488299491732
151,-97.62715055696859,35.97494180333162
152,-97.14370018258678,35.51213643659846
153,-97.4316135863547,34.83304830564796
154,-97.90817825999764,34.90310668270786
155,-99.43642085064991,36.47875901599515
156,-97.90324780805174,34.77587038145757
157,-97.81817700030264,35.24143411839495
158,-97.79434649963207,35.26443262302313
159,-97.48933172406994,35.389419379934466
160,-97.55503211353346,34.45347606463236
161,-97.40677184857547,34.624102763078604
162,-97.49945467102172,34.28644541145966
163,-96.77800012943436,34.08956597151991
164,-97.62149587066419,34.470816713597266
165,-97.64745289291977,34.461756644073944
166,-98.96586302356391,35.48712940985296
167,-99.19053924802174,35.6770183317663
168,-99.2682134525872,35.46725267614807
169,-99.27904549818324,35.42136451676284
170,-99.64439230681648,35.58783546914288
171,-99.72238303726387,35.579026101516206
172,-98.98670557219101,35.76167052456992
173,-99.40645242664593,35.45029901447165
174,-99.43894856433235,35.4185263823835
175,-99.3746622291272,35.92257154833107
176,-99.37032941106844,35.859388617035506
177,-98.85302016279907,36.11975860021325
178,-98.9028475736188,36.10750766949994
179,-98.74044098272293,35.728955382919565
180,-97.78617880057486,36.42779354265181
181,-98.67977073843892,36.850196342987545
182,-98.77292633254109,36.84326173148428
183,-98.43875530341663,36.58362499835667
184,-98.49724835125215,36.58014571973007
185,-98.59788923740936,36.643350648030356
186,-97.93306031237015,36.098457084859426
187,-98.05624501616535,36.66617263402606
188,-97.9680048407028,35.71323276391121
189,-98.26768634627086,36.32038248840401
190,-98.29584966589857,36.35702966291779
191,-97.92049431166326,36.890768229211716
192,-98.42681101863302,35.86019893678743
193,-97.92447334351871,36.26053712872157
194,-99.11652199604471,36.481585056362746
195,-100.79266605285237,36.604455307708314
196,-100.40719319545592,36.70221595396639
197,-100.50251519903664,36.71611008995989
198,-101.66001843572758,36.802911041183314
199,-101.00861823902113,36.937968337438
200,-96.14400769471271,36.55612236451564
201,-96.0074950481698,35.945955743817365
202,-97.05220663525358,35.95899745497758
203,-97.07627030443597,36.08104932354738
204,-96.65586763221293,35.746742099252145
205,-96.14761180210793,34.350795269005715
206,-96.25214706109158,34.887263120485784
207,-96.2554152497745,34.5603039263112
208,-96.2077542484333,34.61024377931879
209,-96.30307625201401,34.50676364824459
210,-96.79227142989288,36.703229637344535
211,-96.67472268073178,36.57167566237765
212,-97.3516983366836,36.65115551674739
213,-96.56779677750332,35.528883041338894
214,-96.23232043518558,35.2260613693961
215,-100.9493721864835,35.97467975962537
216,-96.70006834823252,33.648913371650195
217,-95.9724376393352,32.326786252173854
218,-96.10035536334317,32.18806232617133
219,-96.08302409020985,32.144049106123184
220,-94.70908892566594,32.39854186632577
221,-94.79729684981315,32.5138975121554
222,-94.55268918222538,32.87433250316616
223,-94.45429783923642,32.248943162617564
224,-94.31926876308016,32.1442063320253
225,-94.99595415539737,32.79426808980658
226,-94.74510984950798,32.23162812487589
227,-94.79022973430271,32.113385967829764
228,-94.2948946720682,32.4688340675073
229,-94.09180681262062,32.449483151929876
230,-95.44133563483723,32.407527947774746
231,-95.32871330598307,32.433700060755946
232,-95.235143566077,32.64158936645623
233,-95.25688915782156,31.946206151476282
234,-95.44589116322122,32.67875924952011
235,-95.64876535568352,32.138574409782755
236,-95.64261337730923,32.53230103891161
237,-95.10196895312868,32.47671150205412
238,-96.09898456386401,31.29546711125249
239,-94.00383271275534,31.110806968100285
240,-94.20157891284242,31.732688954819395
241,-94.05441923143118,31.923436574332104
242,-97.56545338829616,32.90003293840588
243,-97.53936190351395,32.224250588398164
244,-97.54354653907669,32.427612585829976
245,-97.70194184590342,32.95799296182391
246,-97.78264725818998,32.67077296559373
247,-97.90143769107617,32.84591487738881
248,-97.51234318757686,32.63383690589251
249,-97.9721088479772,33.48425320555489
250,-97.55750164513157,33.24302463028821
251,-97.51417346184914,33.27200994426988
252,-97.68979511499077,33.62078600920954
253,-98.45252670489424,33.78433439257116
254,-98.5110197527298,33.79873783538897
255,-98.89314389556291,33.984599348331685
256,-98.20163489519432,33.758117038383624
257,-98.19882498115524,32.28258150423651
258,-97.84273185121441,33.16681756142861
259,-99.24216990999336,32.77509455761
260,-97.85662419557369,33.317480564694534
261,-99.02366178956751,32.39592546119965
262,-98.55398281666336,33.054033974780666
263,-98.34171536707646,32.58572166009129
264,-98.32655050252336,32.54555414310107
265,-98.38767782309864,33.274049853276175
266,-97.91948645132184,32.36652013246608
267,-98.06215510787807,33.022907220858684
268,-100.56036234291157,30.43727013075957
269,-96.51758921402842,31.501284255758623
270,-99.9278292887426,31.460844873833874
271,-101.21488287369,31.15046828188998
272,-100.91168627838148,31.268029126211115
273,-101.13509444996738,30.5336186855105
274,-101.25641336369725,30.333752200813752
275,-101.16109136011652,30.41412159797384
276,-100.69272663684605,32.04180773710436
277,-100.56036234291157,30.43727013075957
278,-101.04640896524543,31.81489809479412
279,-95.52000194239577,29.99046812125832
280,-95.52438331439559,29.98572457832294
281,-95.3590136152637,30.222358056378997
282,-95.55084972273977,30.80399416958713
283,-94.82199748741402,30.71306099264097
284,-94.74520660345398,30.423579358289828
285,-96.09198195188252,28.95350642620141
286,-96.65527501002674,29.481802547843856
287,-95.76601980957106,29.09234924548413
288,-94.91988893142214,29.39083711855506
289,-93.94104302291584,29.881120785078416
290,-95.90562053976895,30.954092772187447
291,-96.685310659455,28.977017839361306
292,-96.70047552400813,29.037646626153368
293,-96.84390209096618,29.37681173638882
294,-96.57246115475031,28.66662103967193
295,-97.04018258905592,29.164545950861484
296,-97.08351077233836,29.21182905542515
297,-98.22583563381431,28.19121338990063
298,-98.58510553897649,28.301799841027414
299,-97.57402423059162,28.549294019692567
300,-98.3716528459155,29.212800631959638
301,-97.773499919366,28.589963193724326
302,-97.83227026275671,27.623457526042234
303,-98.1304033683207,27.164941612460453
304,-98.52597236604252,27.951141092590237
305,-97.28707837257187,27.923545880865532
306,-97.86248591121172,27.44943635431857
307,-97.3680700177523,28.19993742767495
308,-97.59657207897031,27.838542952865357
309,-98.4511286684957,26.649292120962606
310,-98.28426330495844,26.44809500745677
311,-97.75052473791506,29.72177809008505
312,-96.9221402623586,30.169102723915334
313,-96.82453363100795,29.900671230975266
314,-96.9068571795141,29.864982074784674
315,-96.88952590638081,29.9156944212254
316,-100.09467852752053,35.5800420245128
317,-101.397910283848,35.699759688725315
318,-100.23159987517836,35.59770803848449
319,-100.22943346569981,35.63469223562063
320,-100.3305931019841,35.973608180663305
321,-100.202774960717,35.942043405274404
322,-100.34142514758015,35.857809024039284
323,-100.2980969642977,35.91222064797482
324,-100.8190921466032,35.383424627743345
325,-100.64262389149343,35.24303373507559
326,-101.851685223349,35.58322686255281
327,-100.9493721864835,35.97467975962537
328,-100.87571427499316,35.537840306303245
329,-100.9493721864835,35.55370462191203
330,-101.43642263751984,35.343747188020856
331,-101.21803949161465,36.23072059306902
332,-101.77412030332943,36.03849343536653
333,-100.25242815227051,35.47691707182243
334,-100.12244360242315,35.46809551731986
335,-100.2675930168236,35.41514587369789
336,-100.19610151391348,35.438094995620226
337,-101.17853137251836,35.435809169027465
338,-101.78861736389358,35.202763673623814
339,-102.90396153511844,32.90555419066537
340,-102.89096308004387,32.97464335790656
341,-102.82813721414959,32.90191642323957
342,-102.9472897184009,32.941923638823745
343,-101.33041993470552,33.259073051163824
344,-102.74145241590594,32.68907167536525
345,-102.486840390662,33.425637766190384
346,-102.48841097456206,33.43425124573795
347,-101.25957139467181,32.414522497524885
348,-100.13231202701056,32.86488683756051
349,-100.80224246658192,32.8578025943778
350,-100.84557064986437,32.77587262590329
351,-102.08146928288537,31.9923863053686
352,-101.9547073816276,31.904404049403468
353,-102.09552397796931,31.805037364807554
354,-102.00236838386715,31.845533013312878
355,-102.54259898294235,32.318597404088266
356,-102.73107658062528,32.28563688099246
357,-102.63792098652307,32.32225894411252
358,-101.47295958510212,32.25361157158215
359,-103.06563102598436,31.204778300160193
360,-103.08512870859622,31.169565216943685
361,-102.40976379932245,31.424948049876328
362,-102.38461201341283,31.37221803292659
363,-102.47507019219395,31.418923261959467
364,-102.42476661947642,31.397833454865584
365,-102.49051941845025,30.57600007000589
366,-102.62718929082912,31.97023756958528
367,-101.99494072233091,30.96098074604617
368,-102.11192681800199,30.942401593742968
369,-102.88448008686045,31.815456122986763
370,-102.92997467962141,31.763896337820487
371,-102.15314426759058,31.215443012632928
372,-102.00278504136051,31.532340445707998
373,-101.92479431091313,31.578492237997022
374,-101.94862481158371,31.449209721806692
375,-101.9377927659877,31.50463841465301
376,-102.35418415503996,31.900517833407108
377,-102.54577031347472,31.70157429556455
378,-101.88458177968342,32.15570400101865
379,-102.042287710378,32.321694542722376
380,-102.9900270213305,31.56161476663453
381,-104.70195817769827,39.785217711909645
382,-104.99759985343245,39.75188172828597
383,-104.9899441473748,39.746257868405436
384,-105.2350275250078,39.7164373011554
385,-104.6605754389957,40.52813161315782
386,-104.71702367241127,40.37453775196982
387,-104.75576200268273,40.129519708382155
388,-104.8012565954437,40.107982920871684
389,-104.67637465517491,40.44145160556095
390,-104.43853980782394,40.37749279818532
391,-104.757111444716,40.22860263582857
392,-104.86326549479107,40.218677930040336
393,-104.81560449255156,40.23687211302832
394,-104.28008806074621,40.11124435684586
395,-103.84778217920595,40.66860235535625
396,-103.82828449659408,40.749070691603066
397,-103.23146597607663,40.63713773918146
398,-102.4598683745433,38.82311437745364
399,-102.84909188420221,38.80036092553564
400,-102.65979961516794,37.926155093685864
401,-105.07086322664664,37.486474071607454
402,-107.95455682524685,37.092287857989774
403,-108.8714717407988,37.51642767610513
404,-108.55824731665236,39.21377942753161
405,-108.59507627239752,39.16508554893413
406,-108.78117956169905,39.26887078082416
407,-107.68281549689155,40.796759384664014
408,-107.53116685495381,40.71470669092594
409,-108.34097848414473,39.40756443668681
410,-108.01558608123419,39.47470765374415
411,-108.06108067399515,39.546577782062506
412,-107.76292228894077,40.08039174039085
413,-108.15792285341207,39.078268293818326
414,-108.82745788603641,40.05105420440731
415,-108.8426227505895,39.936533809282295
416,-108.35097537590256,39.829895450276936
417,-108.18849468836878,39.77164153078364
418,-108.0021834992661,39.70000488761158
419,-107.82020512822216,39.64497744307387
420,-108.12350241299595,39.83155912304731
421,-104.84868649529659,41.377999637300526
422,-107.56103579952324,42.23774065949714
423,-107.02592654349348,41.71130706407368
424,-108.19015422254994,41.73136348140555
425,-107.97774436304108,44.016986805399846
426,-108.02540536528058,43.96711182895219
427,-108.55224210502917,44.795976046615756
428,-109.50983425749381,44.28163274202362
429,-109.06229192555377,44.081596683500116
430,-108.85157200101187,44.91220341256793
431,-108.8234086813842,44.77395700179381
432,-108.93822836757677,44.82007599940942
433,-108.22180278090117,43.04270552466834
434,-108.10481668523008,42.95714722981623
435,-108.81413255918275,43.4431374120701
436,-106.6063834377248,42.78157465979197
437,-106.62804752981516,42.88007817701651
438,-105.5002544901116,42.8845096889559
439,-105.4222637596642,43.02562528213974
440,-107.61966907347632,43.262589338330784
441,-104.2703682570327,44.707747966448146
442,-105.4566024785423,43.635956951878484
443,-105.54975807264444,43.58419349243367
444,-109.00356189675637,41.36813873329797
445,-110.37866475708357,40.906542067173746
446,-110.65379872222971,40.870511087281436
447,-110.52381417148405,40.878701668973285
448,-110.01575843212541,41.58796844405896
449,-110.01293387375065,41.60409896028273
450,-109.58360384664194,41.56325241103631
451,-109.62043280238709,41.60214371110072
452,-110.25888401154677,41.35255318310982
453,-110.73762566334757,41.90214740624809
454,-110.17946179413454,41.77336012964825
455,-110.25311970562487,41.781438006992495
456,-110.2803836849907,40.35618260251099
457,-110.5280794353351,40.130184065100714
458,-109.18146534527985,40.87863716609122
459,-109.94354438728284,40.18837661973971
460,-109.9955382075811,40.171824816878754
461,-109.58686768478395,40.61487241404477
462,-109.46771517963431,40.5737466080789
463,-109.48288004418741,40.62967151149478
464,-110.70926874419978,39.50081698311646
465,-110.76370908485184,39.4973728428694
466,-109.1613282984426,38.288900101069736
467,-109.43536548350887,39.2434847987096
468,-108.00719905311048,36.420081020703975
469,-107.96603727840822,36.275254168484786
470,-107.9790357334828,36.34333889010004
471,-108.34504217592749,36.743999597194865
472,-104.13172243059192,32.7172574588924
473,-104.34836334790249,32.755526029333666
474,-104.21187956961954,32.84293530804684
475,-104.21837879715682,32.77192181402288
476,-104.56985592772206,32.30327489013987
477,-103.51040364529095,32.724074074300454
478,-103.69671483439363,32.73865339991091
479,-103.6707179242445,32.64566936249537
480,-103.59706001275416,32.687615330014296
481,-103.29022258781993,32.187646455134804
482,-103.3898774094594,32.16931011357306
483,-104.4489489876697,32.60869684077085
484,-103.83455632819364,32.13367698981211
485,-103.84755478326821,32.18686300656492
486,-103.29077282389774,33.04052963328741
487,-103.31676973404687,32.95695088700813
488,-103.43808864777672,32.92422461813713
489,-103.50741374120831,32.97330947919828
490,-103.47491760352189,33.04597767037021
491,-103.39909328255301,32.991482139907134
492,-103.70228181548191,32.897678576570705
493,-103.30287488608288,32.620448491131306
494,-118.28501489422578,34.02747372048564
495,-118.37046934368662,33.987868846486585
496,-118.11076393096887,34.015056883161485
497,-118.16578503424873,33.80083821644475
498,-118.01456569179541,33.68014091136061
499,-117.88519272667158,33.927417392556144
500,-119.74325554681248,34.022889972785954
501,-119.49422942117667,34.439849795105324
502,-118.79235961793532,34.481736464334425
503,-120.00037931009987,34.490964432373524
504,-120.15852717957485,34.49989189434032
505,-120.082702858606,34.490964432373524
506,-119.70842912717676,35.28756483962542
507,-119.63260480620791,35.29640615540169
508,-119.7582565379965,35.315853649212286
509,-119.3450717787757,35.29457485496209
510,-119.3501971875962,35.29680142940838
511,-119.35697595378186,35.29909541213943
512,-119.36449873073704,35.3019290659087
513,-119.36309337756045,35.299230350318204
514,-119.06630004815729,35.34358593032653
515,-120.39727214876768,34.60522352610427
516,-121.7529529493586,38.40975866345553
517,-120.09174538020599,38.75191107107417
